rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft,Lyft,USD,1800,2900,1478,6.7,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3400,1256,4.45,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_line,Lyft Line,USD,1898,1898,1256,4.45,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft,Lyft,USD,1400,2400,1256,4.45,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,483,1.01,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_line,Lyft Line,USD,713,713,483,1.01,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft,Lyft,USD,800,1100,483,1.01,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1058,4.87,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_line,Lyft Line,USD,1739,1739,1058,4.87,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft,Lyft,USD,1300,2200,1058,4.87,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2800,1054,3.6,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_line,Lyft Line,USD,1509,1509,1054,3.6,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft,Lyft,USD,1100,2000,1054,3.6,,0%,Thu Apr 21 02:09:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,647,1.51,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_line,Lyft Line,USD,902,902,647,1.51,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft,Lyft,USD,800,1300,647,1.51,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,526,1.23,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_line,Lyft Line,USD,777,777,526,1.23,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft,Lyft,USD,800,1100,526,1.23,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,450,0.71,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_line,Lyft Line,USD,643,643,450,0.71,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft,Lyft,USD,800,1000,450,0.71,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,319,0.7,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_line,Lyft Line,USD,600,600,319,0.7,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft,Lyft,USD,800,900,319,0.7,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_plus,Lyft Plus,USD,4000,5200,1749,9.19,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_line,Lyft Line,USD,2948,2948,1749,9.19,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft,Lyft,USD,2400,3500,1749,9.19,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3700,1211,5.41,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_line,Lyft Line,USD,2105,2105,1211,5.41,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft,Lyft,USD,1700,2600,1211,5.41,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,857,2.47,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_line,Lyft Line,USD,1193,1193,857,2.47,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft,Lyft,USD,800,1600,857,2.47,,0%,Thu Apr 21 02:09:51 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,280,0.45,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_line,Lyft Line,USD,600,600,280,0.45,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft,Lyft,USD,800,800,280,0.45,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,526,1.39,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_line,Lyft Line,USD,806,806,526,1.39,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft,Lyft,USD,800,1200,526,1.39,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,548,1.38,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_line,Lyft Line,USD,817,817,548,1.38,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft,Lyft,USD,800,1200,548,1.38,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,527,1.15,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_line,Lyft Line,USD,764,764,527,1.15,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft,Lyft,USD,800,1100,527,1.15,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,385,0.77,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_line,Lyft Line,USD,615,615,385,0.77,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft,Lyft,USD,800,1000,385,0.77,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,613,1.89,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_line,Lyft Line,USD,946,946,613,1.89,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft,Lyft,USD,800,1300,613,1.89,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_plus,Lyft Plus,USD,2900,4000,1377,6.37,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_line,Lyft Line,USD,2208,2208,1377,6.37,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft,Lyft,USD,1700,2800,1377,6.37,,0%,Thu Apr 21 02:10:20 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,703,2.09,,0%,Thu Apr 21 02:18:59 EDT 2016
lyft_line,Lyft Line,USD,1038,1038,703,2.09,,0%,Thu Apr 21 02:18:59 EDT 2016
lyft,Lyft,USD,800,1400,703,2.09,,0%,Thu Apr 21 02:18:59 EDT 2016
lyft_plus,Lyft Plus,USD,4100,5300,1667,9.86,,0%,Thu Apr 21 02:18:59 EDT 2016
lyft_line,Lyft Line,USD,2988,2988,1667,9.86,,0%,Thu Apr 21 02:18:59 EDT 2016
lyft,Lyft,USD,2500,3500,1667,9.86,,0%,Thu Apr 21 02:18:59 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,508,0.76,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,685,685,508,0.76,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,800,1000,508,0.76,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,341,0.91,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,612,612,341,0.91,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,800,1000,341,0.91,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,2900,4000,1448,6.22,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,2208,2208,1448,6.22,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,1700,2800,1448,6.22,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,833,2.57,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,1196,1196,833,2.57,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,800,1600,833,2.57,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,855,3.04,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,1396,1396,855,3.04,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,1000,1800,855,3.04,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,1020,2.91,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,1366,1366,1020,2.91,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,1000,1800,1020,2.91,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,666,1.93,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,988,988,666,1.93,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,800,1400,666,1.93,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,368,0.69,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,600,600,368,0.69,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,800,900,368,0.69,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,583,1.41,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_line,Lyft Line,USD,843,843,583,1.41,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft,Lyft,USD,800,1200,583,1.41,,0%,Thu Apr 21 02:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,7500,8900,2367,18.56,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_line,Lyft Line,USD,5301,5301,2367,18.56,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft,Lyft,USD,4700,6000,2367,18.56,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,631,2.1,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_line,Lyft Line,USD,995,995,631,2.1,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft,Lyft,USD,800,1400,631,2.1,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,2700,3800,1247,6.24,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_line,Lyft Line,USD,2094,2094,1247,6.24,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft,Lyft,USD,1600,2600,1247,6.24,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,4400,5600,1768,10.52,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_line,Lyft Line,USD,3198,3198,1768,10.52,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft,Lyft,USD,2600,3800,1768,10.52,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,395,0.64,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_line,Lyft Line,USD,619,619,395,0.64,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft,Lyft,USD,800,1000,395,0.64,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,365,0.8,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_line,Lyft Line,USD,606,606,365,0.8,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft,Lyft,USD,800,1000,365,0.8,,0%,Thu Apr 21 02:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,5200,6500,2230,12.11,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft_line,Lyft Line,USD,3719,3719,2230,12.11,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft,Lyft,USD,3200,4300,2230,12.11,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,469,0.79,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft_line,Lyft Line,USD,746,746,469,0.79,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft,Lyft,USD,800,1100,469,0.79,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,419,0.98,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft_line,Lyft Line,USD,676,676,419,0.98,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft,Lyft,USD,800,1000,419,0.98,,0%,Thu Apr 21 02:19:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,265,0.53,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_line,Lyft Line,USD,600,600,265,0.53,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft,Lyft,USD,800,800,265,0.53,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,854,2.36,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_line,Lyft Line,USD,1173,1173,854,2.36,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft,Lyft,USD,800,1600,854,2.36,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,426,1.02,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_line,Lyft Line,USD,687,687,426,1.02,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft,Lyft,USD,800,1000,426,1.02,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3800,1484,5.37,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_line,Lyft Line,USD,2077,2077,1484,5.37,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft,Lyft,USD,1600,2600,1484,5.37,,0%,Thu Apr 21 02:20:09 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,479,1.25,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_line,Lyft Line,USD,753,753,479,1.25,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft,Lyft,USD,800,1100,479,1.25,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,1140,3.51,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_line,Lyft Line,USD,1544,1544,1140,3.51,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft,Lyft,USD,1100,2000,1140,3.51,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3300,1246,4.43,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_line,Lyft Line,USD,1773,1773,1246,4.43,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft,Lyft,USD,1400,2200,1246,4.43,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,1088,3.07,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_line,Lyft Line,USD,1435,1435,1088,3.07,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft,Lyft,USD,1000,1900,1088,3.07,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,970,3.19,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_line,Lyft Line,USD,1387,1387,970,3.19,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft,Lyft,USD,1000,1800,970,3.19,,0%,Thu Apr 21 02:20:10 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,311,0.72,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,600,600,311,0.72,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,800,900,311,0.72,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,4000,5100,1671,9.44,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,2915,2915,1671,9.44,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,2400,3500,1671,9.44,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3400,1161,5.01,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,1824,1824,1161,5.01,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,1400,2300,1161,5.01,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,307,0.6,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,600,600,307,0.6,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,800,800,307,0.6,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,3700,4900,1755,8.3,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,2760,2760,1755,8.3,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,2300,3300,1755,8.3,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,977,3.28,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,1410,1410,977,3.28,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,1000,1900,977,3.28,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4200,1632,6.49,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,2364,2364,1632,6.49,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,1900,2900,1632,6.49,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3700,1377,5.48,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_line,Lyft Line,USD,2046,2046,1377,5.48,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft,Lyft,USD,1600,2500,1377,5.48,,0%,Thu Apr 21 02:20:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,615,1.29,,0%,Thu Apr 21 02:20:12 EDT 2016
lyft_line,Lyft Line,USD,841,841,615,1.29,,0%,Thu Apr 21 02:20:12 EDT 2016
lyft,Lyft,USD,800,1200,615,1.29,,0%,Thu Apr 21 02:20:12 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,369,0.7,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft_line,Lyft Line,USD,600,600,369,0.7,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft,Lyft,USD,800,900,369,0.7,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,504,1.2,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft_line,Lyft Line,USD,760,760,504,1.2,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft,Lyft,USD,800,1100,504,1.2,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,317,0.47,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft_line,Lyft Line,USD,600,600,317,0.47,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft,Lyft,USD,800,800,317,0.47,,0%,Thu Apr 21 02:24:22 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3300,1037,3.45,,0%,Thu Apr 21 02:24:23 EDT 2016
lyft_line,Lyft Line,USD,1942,1942,1037,3.45,,0%,Thu Apr 21 02:24:23 EDT 2016
lyft,Lyft,USD,1500,2400,1037,3.45,,0%,Thu Apr 21 02:24:23 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,436,0.87,,0%,Thu Apr 21 02:24:23 EDT 2016
lyft_line,Lyft Line,USD,664,664,436,0.87,,0%,Thu Apr 21 02:24:23 EDT 2016
lyft,Lyft,USD,800,1000,436,0.87,,0%,Thu Apr 21 02:24:23 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,928,1.88,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_line,Lyft Line,USD,1128,1128,928,1.88,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,800,1500,928,1.88,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,992,2.5,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_line,Lyft Line,USD,1280,1280,992,2.5,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,900,1700,992,2.5,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,205,0.19,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,800,800,205,0.19,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,274,0.44,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_line,Lyft Line,USD,600,600,274,0.44,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,800,800,274,0.44,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,3400,4600,1421,8.25,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_line,Lyft Line,USD,2556,2556,1421,8.25,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,2100,3100,1421,8.25,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,779,2.4,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_line,Lyft Line,USD,1134,1134,779,2.4,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,800,1500,779,2.4,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,726,1.59,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_line,Lyft Line,USD,997,997,726,1.59,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,800,1400,726,1.59,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,3300,4400,1367,7.74,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_line,Lyft Line,USD,2461,2461,1367,7.74,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft,Lyft,USD,2000,3000,1367,7.74,,0%,Thu Apr 21 02:24:37 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,365,0.82,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_line,Lyft Line,USD,616,616,365,0.82,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft,Lyft,USD,800,1000,365,0.82,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,991,3.82,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_line,Lyft Line,USD,1512,1512,991,3.82,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft,Lyft,USD,1100,2000,991,3.82,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_plus,Lyft Plus,USD,3000,4100,1405,5.8,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_line,Lyft Line,USD,2398,2398,1405,5.8,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft,Lyft,USD,1900,2900,1405,5.8,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,246,0.37,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_line,Lyft Line,USD,600,600,246,0.37,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft,Lyft,USD,800,800,246,0.37,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,639,1.88,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_line,Lyft Line,USD,959,959,639,1.88,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft,Lyft,USD,800,1400,639,1.88,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,797,3.03,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_line,Lyft Line,USD,1258,1258,797,3.03,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft,Lyft,USD,900,1700,797,3.03,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1108,4.76,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_line,Lyft Line,USD,1749,1749,1108,4.76,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft,Lyft,USD,1300,2200,1108,4.76,,0%,Thu Apr 21 02:24:38 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,872,2.77,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_line,Lyft Line,USD,1255,1255,872,2.77,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft,Lyft,USD,900,1700,872,2.77,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,443,0.78,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_line,Lyft Line,USD,649,649,443,0.78,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft,Lyft,USD,800,1000,443,0.78,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,876,2.15,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_line,Lyft Line,USD,1146,1146,876,2.15,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft,Lyft,USD,800,1500,876,2.15,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,389,0.82,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_line,Lyft Line,USD,627,627,389,0.82,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft,Lyft,USD,800,1000,389,0.82,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_plus,Lyft Plus,USD,4400,5600,1848,10.45,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_line,Lyft Line,USD,3199,3199,1848,10.45,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft,Lyft,USD,2600,3800,1848,10.45,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,964,2.94,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_line,Lyft Line,USD,1340,1340,964,2.94,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft,Lyft,USD,900,1800,964,2.94,,0%,Thu Apr 21 02:24:39 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,970,2.58,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_line,Lyft Line,USD,1283,1283,970,2.58,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft,Lyft,USD,900,1700,970,2.58,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,903,2.55,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_line,Lyft Line,USD,1233,1233,903,2.55,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft,Lyft,USD,800,1700,903,2.55,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3500,1261,4.91,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_line,Lyft Line,USD,1976,1976,1261,4.91,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft,Lyft,USD,1500,2500,1261,4.91,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,590,1.93,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_line,Lyft Line,USD,940,940,590,1.93,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft,Lyft,USD,800,1300,590,1.93,,0%,Thu Apr 21 02:24:58 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,787,2.89,,0%,Thu Apr 21 02:24:59 EDT 2016
lyft_line,Lyft Line,USD,1227,1227,787,2.89,,0%,Thu Apr 21 02:24:59 EDT 2016
