rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft,Lyft,USD,800,1400,540,1.38,,25%,Wed Apr 20 17:00:10 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4200,1200,3.57,,50%,Wed Apr 20 17:00:10 EDT 2016
lyft_line,Lyft Line,USD,2384,2384,1200,3.57,,50%,Wed Apr 20 17:00:10 EDT 2016
lyft,Lyft,USD,1900,2900,1200,3.57,,50%,Wed Apr 20 17:00:10 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,492,1.1,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft_line,Lyft Line,USD,921,921,492,1.1,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft,Lyft,USD,800,1300,492,1.1,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,379,0.93,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft_line,Lyft Line,USD,638,638,379,0.93,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft,Lyft,USD,800,1000,379,0.93,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,720,1.77,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft_line,Lyft Line,USD,988,988,720,1.77,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft,Lyft,USD,800,1400,720,1.77,,0%,Wed Apr 20 17:00:10 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3800,1221,3.97,,25%,Wed Apr 20 17:00:11 EDT 2016
lyft_line,Lyft Line,USD,2092,2092,1221,3.97,,25%,Wed Apr 20 17:00:11 EDT 2016
lyft,Lyft,USD,1600,2600,1221,3.97,,25%,Wed Apr 20 17:00:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,340,0.59,,0%,Wed Apr 20 17:00:11 EDT 2016
lyft_line,Lyft Line,USD,600,600,340,0.59,,0%,Wed Apr 20 17:00:11 EDT 2016
lyft,Lyft,USD,800,900,340,0.59,,0%,Wed Apr 20 17:00:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,735,2.01,,0%,Wed Apr 20 17:00:11 EDT 2016
lyft_line,Lyft Line,USD,1070,1070,735,2.01,,0%,Wed Apr 20 17:00:11 EDT 2016
lyft,Lyft,USD,800,1500,735,2.01,,0%,Wed Apr 20 17:00:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,510,1.35,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft_line,Lyft Line,USD,790,790,510,1.35,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft,Lyft,USD,800,1100,510,1.35,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,551,1.16,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft_line,Lyft Line,USD,779,779,551,1.16,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft,Lyft,USD,800,1100,551,1.16,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,806,1.78,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft_line,Lyft Line,USD,1039,1039,806,1.78,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft,Lyft,USD,800,1400,806,1.78,,0%,Wed Apr 20 17:01:10 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,784,2.55,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_line,Lyft Line,USD,1164,1164,784,2.55,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft,Lyft,USD,800,1600,784,2.55,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,1143,3.06,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_line,Lyft Line,USD,1465,1465,1143,3.06,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft,Lyft,USD,1100,1900,1143,3.06,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_plus,Lyft Plus,USD,2700,3800,1391,5.24,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_line,Lyft Line,USD,2144,2144,1391,5.24,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft,Lyft,USD,1700,2600,1391,5.24,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_plus,Lyft Plus,USD,8500,9800,2438,21.05,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_line,Lyft Line,USD,5915,5915,2438,21.05,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft,Lyft,USD,5300,6600,2438,21.05,,0%,Wed Apr 20 17:01:11 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,914,3.21,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft_line,Lyft Line,USD,1358,1358,914,3.21,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft,Lyft,USD,1000,1800,914,3.21,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft_plus,Lyft Plus,USD,3400,4600,1634,7.62,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft_line,Lyft Line,USD,2567,2567,1634,7.62,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft,Lyft,USD,2100,3100,1634,7.62,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,352,0.86,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft_line,Lyft Line,USD,613,613,352,0.86,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft,Lyft,USD,800,1000,352,0.86,,0%,Wed Apr 20 17:01:12 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,416,0.81,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_line,Lyft Line,USD,676,676,416,0.81,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft,Lyft,USD,800,1000,416,0.81,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,569,1.14,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_line,Lyft Line,USD,786,786,569,1.14,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft,Lyft,USD,800,1100,569,1.14,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,451,0.9,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_line,Lyft Line,USD,736,736,451,0.9,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft,Lyft,USD,800,1100,451,0.9,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_plus,Lyft Plus,USD,4400,5700,1826,10.66,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_line,Lyft Line,USD,3223,3223,1826,10.66,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft,Lyft,USD,2700,3800,1826,10.66,,0%,Wed Apr 20 17:01:13 EDT 2016
lyft_plus,Lyft Plus,USD,7400,8800,2235,18.85,,0%,Wed Apr 20 17:01:14 EDT 2016
lyft_line,Lyft Line,USD,5175,5175,2235,18.85,,0%,Wed Apr 20 17:01:14 EDT 2016
lyft,Lyft,USD,4500,5900,2235,18.85,,0%,Wed Apr 20 17:01:14 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,612,1.38,,0%,Wed Apr 20 17:01:14 EDT 2016
lyft_line,Lyft Line,USD,854,854,612,1.38,,0%,Wed Apr 20 17:01:14 EDT 2016
lyft,Lyft,USD,800,1300,612,1.38,,0%,Wed Apr 20 17:01:14 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,1042,2.77,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft_line,Lyft Line,USD,1354,1354,1042,2.77,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft,Lyft,USD,1000,1800,1042,2.77,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,1187,4.02,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft_line,Lyft Line,USD,1663,1663,1187,4.02,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft,Lyft,USD,1300,2100,1187,4.02,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,908,4.68,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft_line,Lyft Line,USD,1698,1698,908,4.68,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft,Lyft,USD,1300,2100,908,4.68,,0%,Wed Apr 20 17:01:15 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,586,1.46,,0%,Wed Apr 20 17:01:16 EDT 2016
lyft_line,Lyft Line,USD,904,904,586,1.46,,0%,Wed Apr 20 17:01:16 EDT 2016
lyft,Lyft,USD,800,1300,586,1.46,,0%,Wed Apr 20 17:01:16 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,638,1.64,,0%,Wed Apr 20 17:01:16 EDT 2016
lyft_line,Lyft Line,USD,916,916,638,1.64,,0%,Wed Apr 20 17:01:16 EDT 2016
lyft,Lyft,USD,800,1300,638,1.64,,0%,Wed Apr 20 17:01:16 EDT 2016
lyft_plus,Lyft Plus,USD,4800,6100,2024,9.66,,0%,Wed Apr 20 17:03:10 EDT 2016
lyft_line,Lyft Line,USD,3676,3676,2024,9.66,,0%,Wed Apr 20 17:03:10 EDT 2016
lyft,Lyft,USD,3100,4300,2024,9.66,,0%,Wed Apr 20 17:03:10 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,517,1.02,,0%,Wed Apr 20 17:03:10 EDT 2016
lyft_line,Lyft Line,USD,735,735,517,1.02,,0%,Wed Apr 20 17:03:10 EDT 2016
lyft,Lyft,USD,800,1100,517,1.02,,0%,Wed Apr 20 17:03:10 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,803,3.74,,0%,Wed Apr 20 17:03:11 EDT 2016
lyft_line,Lyft Line,USD,1388,1388,803,3.74,,0%,Wed Apr 20 17:03:11 EDT 2016
lyft,Lyft,USD,1000,1800,803,3.74,,0%,Wed Apr 20 17:03:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,430,0.64,,0%,Wed Apr 20 17:03:11 EDT 2016
lyft_line,Lyft Line,USD,618,618,430,0.64,,0%,Wed Apr 20 17:03:11 EDT 2016
lyft,Lyft,USD,800,1000,430,0.64,,0%,Wed Apr 20 17:03:11 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,682,1.54,,50%,Wed Apr 20 17:03:11 EDT 2016
lyft_line,Lyft Line,USD,1385,1385,682,1.54,,50%,Wed Apr 20 17:03:11 EDT 2016
lyft,Lyft,USD,1000,1800,682,1.54,,50%,Wed Apr 20 17:03:11 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,469,1.04,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft_line,Lyft Line,USD,887,887,469,1.04,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft,Lyft,USD,800,1300,469,1.04,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,494,1.31,,0%,Wed Apr 20 17:03:12 EDT 2016
lyft_line,Lyft Line,USD,774,774,494,1.31,,0%,Wed Apr 20 17:03:12 EDT 2016
lyft,Lyft,USD,800,1100,494,1.31,,0%,Wed Apr 20 17:03:12 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,735,2.35,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft_line,Lyft Line,USD,1377,1377,735,2.35,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft,Lyft,USD,1000,1800,735,2.35,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,592,1.62,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft_line,Lyft Line,USD,1107,1107,592,1.62,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft,Lyft,USD,800,1500,592,1.62,,25%,Wed Apr 20 17:03:12 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,1037,3.29,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft_line,Lyft Line,USD,1444,1444,1037,3.29,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft,Lyft,USD,1000,1900,1037,3.29,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3400,819,1.8,,75%,Wed Apr 20 17:03:50 EDT 2016
lyft_line,Lyft Line,USD,1916,1916,819,1.8,,75%,Wed Apr 20 17:03:50 EDT 2016
lyft,Lyft,USD,1500,2400,819,1.8,,75%,Wed Apr 20 17:03:50 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,697,1.58,,50%,Wed Apr 20 17:03:50 EDT 2016
lyft_line,Lyft Line,USD,1410,1410,697,1.58,,50%,Wed Apr 20 17:03:50 EDT 2016
lyft,Lyft,USD,1000,1900,697,1.58,,50%,Wed Apr 20 17:03:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,443,0.98,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft_line,Lyft Line,USD,684,684,443,0.98,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft,Lyft,USD,800,1000,443,0.98,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,651,1.64,,25%,Wed Apr 20 17:03:50 EDT 2016
lyft_line,Lyft Line,USD,1155,1155,651,1.64,,25%,Wed Apr 20 17:03:50 EDT 2016
lyft,Lyft,USD,800,1600,651,1.64,,25%,Wed Apr 20 17:03:50 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,517,1.51,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft_line,Lyft Line,USD,822,822,517,1.51,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft,Lyft,USD,800,1200,517,1.51,,0%,Wed Apr 20 17:03:50 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,932,3.73,,0%,Wed Apr 20 17:03:51 EDT 2016
lyft_line,Lyft Line,USD,1461,1461,932,3.73,,0%,Wed Apr 20 17:03:51 EDT 2016
lyft,Lyft,USD,1100,1900,932,3.73,,0%,Wed Apr 20 17:03:51 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3400,800,2.04,,75%,Wed Apr 20 17:03:51 EDT 2016
lyft_line,Lyft Line,USD,1901,1901,800,2.04,,75%,Wed Apr 20 17:03:51 EDT 2016
lyft,Lyft,USD,1500,2400,800,2.04,,75%,Wed Apr 20 17:03:51 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3200,1212,4.46,,0%,Wed Apr 20 17:03:51 EDT 2016
lyft_line,Lyft Line,USD,1755,1755,1212,4.46,,0%,Wed Apr 20 17:03:51 EDT 2016
lyft,Lyft,USD,1400,2200,1212,4.46,,0%,Wed Apr 20 17:03:51 EDT 2016
lyft_plus,Lyft Plus,USD,3500,4600,998,2.82,,100%,Wed Apr 20 17:03:51 EDT 2016
lyft_line,Lyft Line,USD,2683,2683,998,2.82,,100%,Wed Apr 20 17:03:51 EDT 2016
lyft,Lyft,USD,2200,3200,998,2.82,,100%,Wed Apr 20 17:03:51 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,576,1.09,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft_line,Lyft Line,USD,1175,1175,576,1.09,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft,Lyft,USD,800,1600,576,1.09,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,707,2.06,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft_line,Lyft Line,USD,1547,1547,707,2.06,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft,Lyft,USD,1100,2000,707,2.06,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft_plus,Lyft Plus,USD,2900,4000,1032,3.66,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft_line,Lyft Line,USD,2261,2261,1032,3.66,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft,Lyft,USD,1800,2800,1032,3.66,,50%,Wed Apr 20 17:03:52 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,532,1.11,,0%,Wed Apr 20 17:03:52 EDT 2016
lyft_line,Lyft Line,USD,760,760,532,1.11,,0%,Wed Apr 20 17:03:52 EDT 2016
lyft,Lyft,USD,800,1100,532,1.11,,0%,Wed Apr 20 17:03:52 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4300,1290,4.7,,25%,Wed Apr 20 17:03:52 EDT 2016
lyft_line,Lyft Line,USD,2449,2449,1290,4.7,,25%,Wed Apr 20 17:03:52 EDT 2016
lyft,Lyft,USD,1900,3000,1290,4.7,,25%,Wed Apr 20 17:03:52 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,885,3.07,,0%,Wed Apr 20 17:03:52 EDT 2016
lyft_line,Lyft Line,USD,1318,1318,885,3.07,,0%,Wed Apr 20 17:03:52 EDT 2016
lyft,Lyft,USD,900,1800,885,3.07,,0%,Wed Apr 20 17:03:52 EDT 2016
lyft_plus,Lyft Plus,USD,8200,9600,2452,20.13,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft_line,Lyft Line,USD,5806,5806,2452,20.13,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft,Lyft,USD,5200,6500,2452,20.13,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,330,0.72,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft_line,Lyft Line,USD,600,600,330,0.72,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft,Lyft,USD,800,900,330,0.72,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,339,0.52,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft_line,Lyft Line,USD,600,600,339,0.52,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft,Lyft,USD,800,800,339,0.52,,0%,Wed Apr 20 17:03:53 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,470,1.08,,25%,Wed Apr 20 17:03:53 EDT 2016
lyft_line,Lyft Line,USD,898,898,470,1.08,,25%,Wed Apr 20 17:03:53 EDT 2016
lyft,Lyft,USD,800,1300,470,1.08,,25%,Wed Apr 20 17:03:53 EDT 2016
lyft_plus,Lyft Plus,USD,3400,4600,1210,4.3,,50%,Wed Apr 20 17:03:54 EDT 2016
lyft_line,Lyft Line,USD,2596,2596,1210,4.3,,50%,Wed Apr 20 17:03:54 EDT 2016
lyft,Lyft,USD,2100,3100,1210,4.3,,50%,Wed Apr 20 17:03:54 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,525,1.57,,0%,Wed Apr 20 17:07:28 EDT 2016
lyft_line,Lyft Line,USD,837,837,525,1.57,,0%,Wed Apr 20 17:07:28 EDT 2016
lyft,Lyft,USD,800,1200,525,1.57,,0%,Wed Apr 20 17:07:28 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,332,0.6,,0%,Wed Apr 20 17:07:28 EDT 2016
lyft_line,Lyft Line,USD,600,600,332,0.6,,0%,Wed Apr 20 17:07:28 EDT 2016
lyft,Lyft,USD,800,900,332,0.6,,0%,Wed Apr 20 17:07:28 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3100,1170,4.02,,0%,Wed Apr 20 17:07:29 EDT 2016
lyft_line,Lyft Line,USD,1652,1652,1170,4.02,,0%,Wed Apr 20 17:07:29 EDT 2016
lyft,Lyft,USD,1300,2100,1170,4.02,,0%,Wed Apr 20 17:07:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,753,1.95,,0%,Wed Apr 20 17:07:29 EDT 2016
lyft_line,Lyft Line,USD,1043,1043,753,1.95,,0%,Wed Apr 20 17:07:29 EDT 2016
lyft,Lyft,USD,800,1400,753,1.95,,0%,Wed Apr 20 17:07:29 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3400,1065,3.44,,25%,Wed Apr 20 17:07:29 EDT 2016
lyft_line,Lyft Line,USD,1859,1859,1065,3.44,,25%,Wed Apr 20 17:07:29 EDT 2016
lyft,Lyft,USD,1400,2400,1065,3.44,,25%,Wed Apr 20 17:07:29 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2100,861,2.04,,0%,Wed Apr 20 17:12:59 EDT 2016
lyft_line,Lyft Line,USD,1120,1120,861,2.04,,0%,Wed Apr 20 17:12:59 EDT 2016
lyft,Lyft,USD,800,1500,861,2.04,,0%,Wed Apr 20 17:12:59 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,483,1.16,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,740,740,483,1.16,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,800,1100,483,1.16,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,5500,6900,1709,7.53,,50%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,4045,4045,1709,7.53,,50%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,3500,4600,1709,7.53,,50%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,797,1.97,,25%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,1335,1335,797,1.97,,25%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,900,1800,797,1.97,,25%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,553,1.31,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,808,808,553,1.31,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,800,1200,553,1.31,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2600,936,3.38,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,1401,1401,936,3.38,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,1000,1900,936,3.38,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3000,1246,3.58,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,1623,1623,1246,3.58,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,1200,2100,1246,3.58,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,587,1.07,,25%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,1005,1005,587,1.07,,25%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,800,1400,587,1.07,,25%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,879,2.86,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_line,Lyft Line,USD,1275,1275,879,2.86,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft,Lyft,USD,900,1700,879,2.86,,0%,Wed Apr 20 17:13:08 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,351,0.39,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_line,Lyft Line,USD,600,600,351,0.39,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft,Lyft,USD,800,800,351,0.39,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,646,2.34,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_line,Lyft Line,USD,1047,1047,646,2.34,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft,Lyft,USD,800,1400,646,2.34,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,761,2.02,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_line,Lyft Line,USD,1062,1062,761,2.02,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft,Lyft,USD,800,1500,761,2.02,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,445,1.04,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_line,Lyft Line,USD,696,696,445,1.04,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft,Lyft,USD,800,1000,445,1.04,,0%,Wed Apr 20 17:13:09 EDT 2016
lyft_plus,Lyft Plus,USD,3600,4700,1020,2.91,,100%,Wed Apr 20 17:15:28 EDT 2016
lyft_line,Lyft Line,USD,2733,2733,1020,2.91,,100%,Wed Apr 20 17:15:28 EDT 2016
lyft,Lyft,USD,2200,3300,1020,2.91,,100%,Wed Apr 20 17:15:28 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,461,1.14,,0%,Wed Apr 20 17:15:28 EDT 2016
lyft_line,Lyft Line,USD,723,723,461,1.14,,0%,Wed Apr 20 17:15:28 EDT 2016
lyft,Lyft,USD,800,1100,461,1.14,,0%,Wed Apr 20 17:15:28 EDT 2016
lyft_plus,Lyft Plus,USD,2700,3800,1366,3.71,,25%,Wed Apr 20 17:15:28 EDT 2016
lyft_line,Lyft Line,USD,2144,2144,1366,3.71,,25%,Wed Apr 20 17:15:28 EDT 2016
lyft,Lyft,USD,1700,2600,1366,3.71,,25%,Wed Apr 20 17:15:28 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,338,0.56,,75%,Wed Apr 20 17:15:28 EDT 2016
lyft_line,Lyft Line,USD,963,963,338,0.56,,75%,Wed Apr 20 17:15:28 EDT 2016
lyft,Lyft,USD,800,1400,338,0.56,,75%,Wed Apr 20 17:15:28 EDT 2016
lyft_plus,Lyft Plus,USD,3600,4700,1047,3.83,,75%,Wed Apr 20 17:15:29 EDT 2016
lyft_line,Lyft Line,USD,2708,2708,1047,3.83,,75%,Wed Apr 20 17:15:29 EDT 2016
lyft,Lyft,USD,2200,3300,1047,3.83,,75%,Wed Apr 20 17:15:29 EDT 2016
lyft_plus,Lyft Plus,USD,3200,4400,944,3.4,,75%,Wed Apr 20 17:15:29 EDT 2016
lyft_line,Lyft Line,USD,2469,2469,944,3.4,,75%,Wed Apr 20 17:15:29 EDT 2016
lyft,Lyft,USD,2000,3000,944,3.4,,75%,Wed Apr 20 17:15:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,453,1.21,,0%,Wed Apr 20 17:15:29 EDT 2016
lyft_line,Lyft Line,USD,731,731,453,1.21,,0%,Wed Apr 20 17:15:29 EDT 2016
lyft,Lyft,USD,800,1100,453,1.21,,0%,Wed Apr 20 17:15:29 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,916,2.41,,0%,Wed Apr 20 17:15:29 EDT 2016
lyft_line,Lyft Line,USD,1217,1217,916,2.41,,0%,Wed Apr 20 17:15:29 EDT 2016
lyft,Lyft,USD,800,1700,916,2.41,,0%,Wed Apr 20 17:15:29 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,594,2.8,,25%,Wed Apr 20 17:15:29 EDT 2016
lyft_line,Lyft Line,USD,1374,1374,594,2.8,,25%,Wed Apr 20 17:15:29 EDT 2016
lyft,Lyft,USD,1000,1800,594,2.8,,25%,Wed Apr 20 17:15:29 EDT 2016
lyft_plus,Lyft Plus,USD,2800,4000,1336,4.22,,25%,Wed Apr 20 17:15:30 EDT 2016
lyft_line,Lyft Line,USD,2234,2234,1336,4.22,,25%,Wed Apr 20 17:15:30 EDT 2016
lyft,Lyft,USD,1700,2800,1336,4.22,,25%,Wed Apr 20 17:15:30 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,881,2.12,,0%,Wed Apr 20 17:15:30 EDT 2016
lyft_line,Lyft Line,USD,1144,1144,881,2.12,,0%,Wed Apr 20 17:15:30 EDT 2016
lyft,Lyft,USD,800,1500,881,2.12,,0%,Wed Apr 20 17:15:30 EDT 2016
